price_date,province_name,city_name,commodity_name,unit,price,source
2026-05-01,Jawa Timur,Jawa Timur,Cabai Rawit,kg,39900.0,PIHPS Grid Backfill
2026-04-27,Jawa Timur,Jawa Timur,Daging Ayam,kg,34750.0,PIHPS Grid Backfill
2026-04-28,Jawa Timur,Jawa Timur,Daging Ayam,kg,35150.0,PIHPS Grid Backfill
2026-04-29,Jawa Timur,Jawa Timur,Daging Ayam,kg,35450.0,PIHPS Grid Backfill
2026-04-30,Jawa Timur,Jawa Timur,Daging Ayam,kg,35850.0,PIHPS Grid Backfill
2026-05-01,Jawa Timur,Jawa Timur,Daging Ayam,kg,34900.0,PIHPS Grid Backfill
2026-04-27,Jawa Timur,Jawa Timur,Daging Sapi,kg,129500.0,PIHPS Grid Backfill
2026-04-28,Jawa Timur,Jawa Timur,Daging Sapi,kg,128950.0,PIHPS Grid Backfill
2026-04-29,Jawa Timur,Jawa Timur,Daging Sapi,kg,128950.0,PIHPS Grid Backfill
2026-04-30,Jawa Timur,Jawa Timur,Daging Sapi,kg,128400.0,PIHPS Grid Backfill
2026-05-01,Jawa Timur,Jawa Timur,Daging Sapi,kg,126450.0,PIHPS Grid Backfill
2026-04-27,Jawa Timur,Jawa Timur,Gula Pasir,kg,17950.0,PIHPS Grid Backfill
2026-04-28,Jawa Timur,Jawa Timur,Gula Pasir,kg,17950.0,PIHPS Grid Backfill
2026-04-29,Jawa Timur,Jawa Timur,Gula Pasir,kg,17950.0,PIHPS Grid Backfill
2026-04-30,Jawa Timur,Jawa Timur,Gula Pasir,kg,17900.0,PIHPS Grid Backfill
2026-05-01,Jawa Timur,Jawa Timur,Gula Pasir,kg,18100.0,PIHPS Grid Backfill
2026-04-27,Jawa Timur,Jawa Timur,Minyak Goreng,kg,22100.0,PIHPS Grid Backfill
2026-04-28,Jawa Timur,Jawa Timur,Minyak Goreng,kg,22150.0,PIHPS Grid Backfill
2026-04-29,Jawa Timur,Jawa Timur,Minyak Goreng,kg,22150.0,PIHPS Grid Backfill
2026-04-30,Jawa Timur,Jawa Timur,Minyak Goreng,kg,22150.0,PIHPS Grid Backfill
2026-05-01,Jawa Timur,Jawa Timur,Minyak Goreng,kg,22150.0,PIHPS Grid Backfill
2026-04-27,Jawa Timur,Jawa Timur,Telur Ayam,kg,26050.0,PIHPS Grid Backfill
2026-04-28,Jawa Timur,Jawa Timur,Telur Ayam,kg,26150.0,PIHPS Grid Backfill
2026-04-29,Jawa Timur,Jawa Timur,Telur Ayam,kg,26250.0,PIHPS Grid Backfill
2026-04-30,Jawa Timur,Jawa Timur,Telur Ayam,kg,26250.0,PIHPS Grid Backfill
2026-05-01,Jawa Timur,Jawa Timur,Telur Ayam,kg,26700.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Bawang Merah,kg,50850.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Bawang Merah,kg,51100.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Bawang Merah,kg,51650.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Bawang Merah,kg,50700.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Bawang Putih,kg,39600.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Bawang Putih,kg,39400.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Bawang Putih,kg,39400.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Bawang Putih,kg,38800.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Beras,kg,16650.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Beras,kg,16650.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Beras,kg,16650.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Beras,kg,16650.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Cabai Merah,kg,56250.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Cabai Merah,kg,57200.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Cabai Merah,kg,56900.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Cabai Merah,kg,57100.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Cabai Rawit,kg,58850.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Cabai Rawit,kg,59250.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Cabai Rawit,kg,57800.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Cabai Rawit,kg,57150.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Daging Ayam,kg,35950.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Daging Ayam,kg,36150.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Daging Ayam,kg,36250.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Daging Ayam,kg,36250.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Daging Sapi,kg,154150.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Daging Sapi,kg,154150.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Daging Sapi,kg,154150.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Daging Sapi,kg,154150.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Gula Pasir,kg,20100.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Gula Pasir,kg,20100.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Gula Pasir,kg,20100.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Gula Pasir,kg,20100.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Minyak Goreng,kg,22000.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Minyak Goreng,kg,22000.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Minyak Goreng,kg,22000.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Minyak Goreng,kg,22000.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Barat,Kalimantan Barat,Telur Ayam,kg,32300.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Barat,Kalimantan Barat,Telur Ayam,kg,31850.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Barat,Kalimantan Barat,Telur Ayam,kg,31550.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Barat,Kalimantan Barat,Telur Ayam,kg,31200.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Bawang Merah,kg,45100.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Bawang Merah,kg,45100.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Bawang Merah,kg,44250.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Bawang Merah,kg,44250.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Bawang Putih,kg,36350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Bawang Putih,kg,36350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Bawang Putih,kg,36350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Bawang Putih,kg,36350.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Beras,kg,18750.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Beras,kg,18750.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Beras,kg,18750.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Beras,kg,18750.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Cabai Merah,kg,45000.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Cabai Merah,kg,45000.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Cabai Merah,kg,44150.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Cabai Merah,kg,45850.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Cabai Rawit,kg,48750.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Cabai Rawit,kg,48750.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Cabai Rawit,kg,48150.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Cabai Rawit,kg,48550.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Daging Ayam,kg,41150.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Daging Ayam,kg,41150.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Daging Ayam,kg,41500.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Daging Ayam,kg,41500.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Daging Sapi,kg,165000.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Daging Sapi,kg,165000.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Daging Sapi,kg,165000.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Daging Sapi,kg,165000.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Gula Pasir,kg,19950.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Gula Pasir,kg,19950.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Gula Pasir,kg,19950.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Gula Pasir,kg,19950.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Minyak Goreng,kg,21950.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Minyak Goreng,kg,22050.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Minyak Goreng,kg,22050.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Minyak Goreng,kg,22050.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Selatan,Kalimantan Selatan,Telur Ayam,kg,31500.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Selatan,Kalimantan Selatan,Telur Ayam,kg,31350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Selatan,Kalimantan Selatan,Telur Ayam,kg,31350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Selatan,Kalimantan Selatan,Telur Ayam,kg,31250.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Bawang Merah,kg,46400.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Bawang Merah,kg,46400.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Bawang Merah,kg,46400.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Bawang Merah,kg,46400.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Bawang Putih,kg,38250.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Bawang Putih,kg,38250.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Bawang Putih,kg,38250.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Bawang Putih,kg,38250.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Beras,kg,19300.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Beras,kg,19300.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Beras,kg,19300.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Beras,kg,19300.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Cabai Merah,kg,71600.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Cabai Merah,kg,71600.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Cabai Merah,kg,71600.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Cabai Merah,kg,71600.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Cabai Rawit,kg,72500.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Cabai Rawit,kg,72500.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Cabai Rawit,kg,68750.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Cabai Rawit,kg,68750.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Daging Ayam,kg,35400.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Daging Ayam,kg,35900.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Daging Ayam,kg,35900.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Daging Ayam,kg,35900.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Daging Sapi,kg,155350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Daging Sapi,kg,155350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Daging Sapi,kg,155350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Daging Sapi,kg,155350.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Gula Pasir,kg,21050.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Gula Pasir,kg,21050.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Gula Pasir,kg,21050.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Gula Pasir,kg,21050.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Minyak Goreng,kg,21950.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Minyak Goreng,kg,21950.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Minyak Goreng,kg,21950.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Minyak Goreng,kg,21950.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Tengah,Kalimantan Tengah,Telur Ayam,kg,32800.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Tengah,Kalimantan Tengah,Telur Ayam,kg,32800.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Tengah,Kalimantan Tengah,Telur Ayam,kg,32600.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Tengah,Kalimantan Tengah,Telur Ayam,kg,32600.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Bawang Merah,kg,48350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Bawang Merah,kg,48350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Bawang Merah,kg,48350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Bawang Merah,kg,48350.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Bawang Merah,kg,48150.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Bawang Putih,kg,40250.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Bawang Putih,kg,40250.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Bawang Putih,kg,40150.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Beras,kg,16200.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Beras,kg,16200.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Beras,kg,16200.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Beras,kg,16200.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Beras,kg,16300.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Cabai Merah,kg,46900.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Cabai Merah,kg,46400.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Cabai Merah,kg,44950.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Cabai Merah,kg,44800.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Cabai Merah,kg,45050.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Cabai Rawit,kg,61750.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Cabai Rawit,kg,61050.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Cabai Rawit,kg,60200.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Cabai Rawit,kg,61450.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Cabai Rawit,kg,65350.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Daging Ayam,kg,36350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Daging Ayam,kg,36250.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Daging Ayam,kg,35550.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Daging Ayam,kg,35600.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Daging Ayam,kg,39300.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Daging Sapi,kg,163350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Daging Sapi,kg,163350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Daging Sapi,kg,163350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Daging Sapi,kg,163350.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Daging Sapi,kg,163800.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Gula Pasir,kg,19650.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Gula Pasir,kg,19650.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Gula Pasir,kg,19650.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Gula Pasir,kg,19650.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Gula Pasir,kg,19600.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Minyak Goreng,kg,22750.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Minyak Goreng,kg,22750.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Minyak Goreng,kg,22650.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Minyak Goreng,kg,22650.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Minyak Goreng,kg,22700.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Timur,Kalimantan Timur,Telur Ayam,kg,31400.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Timur,Kalimantan Timur,Telur Ayam,kg,31400.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Timur,Kalimantan Timur,Telur Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Timur,Kalimantan Timur,Telur Ayam,kg,30900.0,PIHPS Grid Backfill
2026-05-01,Kalimantan Timur,Kalimantan Timur,Telur Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Bawang Merah,kg,52250.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Bawang Merah,kg,52250.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Bawang Merah,kg,51250.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Bawang Merah,kg,51250.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Bawang Putih,kg,41000.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Bawang Putih,kg,41000.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Bawang Putih,kg,41000.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Bawang Putih,kg,41000.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Beras,kg,17400.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Beras,kg,17700.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Beras,kg,17600.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Beras,kg,17600.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Cabai Merah,kg,66600.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Cabai Merah,kg,66900.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Cabai Merah,kg,65350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Cabai Merah,kg,65350.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Cabai Rawit,kg,83150.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Cabai Rawit,kg,84100.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Cabai Rawit,kg,82200.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Cabai Rawit,kg,82850.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Daging Ayam,kg,46650.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Daging Ayam,kg,46650.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Daging Ayam,kg,45400.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Daging Ayam,kg,46650.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Daging Sapi,kg,160350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Daging Sapi,kg,160350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Daging Sapi,kg,160350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Daging Sapi,kg,160350.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Gula Pasir,kg,19900.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Gula Pasir,kg,19900.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Gula Pasir,kg,19900.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Gula Pasir,kg,19900.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Minyak Goreng,kg,22600.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Minyak Goreng,kg,22600.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Minyak Goreng,kg,22700.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Minyak Goreng,kg,22700.0,PIHPS Grid Backfill
2026-04-27,Kalimantan Utara,Kalimantan Utara,Telur Ayam,kg,32350.0,PIHPS Grid Backfill
2026-04-28,Kalimantan Utara,Kalimantan Utara,Telur Ayam,kg,32350.0,PIHPS Grid Backfill
2026-04-29,Kalimantan Utara,Kalimantan Utara,Telur Ayam,kg,32350.0,PIHPS Grid Backfill
2026-04-30,Kalimantan Utara,Kalimantan Utara,Telur Ayam,kg,32350.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Merah,kg,51400.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Merah,kg,51400.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Merah,kg,51000.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Merah,kg,51000.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Putih,kg,36250.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Putih,kg,36250.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Putih,kg,36250.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Bawang Putih,kg,36250.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Beras,kg,15300.0,PIHPS Grid Backfill
